	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YDR409W	gene-YDR409W	256.370736288963	0.0950576914818988	0.459670373397146	0.206795340712052	0.836169695077304	0.877223514041389
gene-YDR244W	gene-YDR244W	324.911526968101	-0.0920498720310908	0.445033904980258	-0.20683788583518	0.836136467262354	0.877223514041389
gene-YMR254C	gene-YMR254C	15.6434140651546	-0.180027968053937	0.876771942922687	-0.205330439126302	0.837313963691125	0.878265431686125
gene-YNL072W	gene-YNL072W	65.3440071741962	0.115090707244143	0.562756809416497	0.204512331647264	0.837953156378419	0.878618752457401
gene-YPR072W	gene-YPR072W	395.724631671972	-0.0926987900446749	0.453199702201182	-0.204542919146766	0.837929256239175	0.878618752457401
gene-YGR215W	gene-YGR215W	192.428362518737	0.104105536795854	0.510057021169904	0.204105683237277	0.838270913241893	0.87863490491648
gene-YDL047W	gene-YDL047W	903.174037658817	0.0822364729808423	0.402673597812825	0.204226136075274	0.838176788110897	0.87863490491648
gene-YDR268W	gene-YDR268W	52.9724258427407	-0.162120876530844	0.803144040999627	-0.201857784226427	0.840027905952449	0.880317740605055
gene-YHR213W-B	gene-YHR213W-B	2.74981974231969	-0.386012127722303	1.94517751486437	-0.198445707279943	0.842696359214982	0.882954973816023
gene-YPL115C	gene-YPL115C	172.166865848449	0.0894826054042723	0.45147183365481	0.198201966842276	0.842887048696112	0.882995588864781
gene-YGR109W-B	gene-YGR109W-B	37.5457767691037	-0.124070254004864	0.631242865487314	-0.196549158474976	0.844180360041028	0.88403175721774
gene-YCL054W-A	gene-YCL054W-A	2.15078067231869	-0.413945484673689	2.10508454654294	-0.196640788301585	0.844108649289214	0.88403175721774
gene-YKL183C-A	gene-YKL183C-A	2.87973268070354	0.362642004225664	1.85257450759609	0.195750293841747	0.844805617047411	0.884464995664203
gene-YLR447C	gene-YLR447C	1542.47797653773	0.0796432711104535	0.407108156413504	0.195631725515121	0.844898426690925	0.884464995664203
gene-YKL092C	gene-YKL092C	56.6627886235874	-0.119834782413733	0.613713325947241	-0.195261822331743	0.845187983128368	0.884608780468589
gene-YLR381W	gene-YLR381W	42.125695847805	0.118341917911249	0.607661256058456	0.194749816170384	0.845588810829085	0.884868953643976
gene-YDR336W	gene-YDR336W	106.215451153511	0.0946065908048125	0.487490535127308	0.194068569516136	0.846122191618838	0.885267718755839
gene-YGL051W	gene-YGL051W	8.24292493770632	-0.230748004762446	1.19118322120102	-0.193713276560253	0.846400395567856	0.885399405874798
gene-YHL018W	gene-YHL018W	7.49355429095978	0.222077800699219	1.15320417723975	0.192574571860095	0.847292160862244	0.886172762089502
gene-YPR133C	gene-YPR133C	900.979978329197	0.0769235409915223	0.400529555369455	0.192054593625598	0.847699441771093	0.886395960853362
gene-YDR174W	gene-YDR174W	843.360002441316	-0.0772756328277243	0.402660339852282	-0.191912699562299	0.847810589536105	0.886395960853362
gene-YGR039W	gene-YGR039W	6.7387420397061	-0.236434972181293	1.23509256683387	-0.191430973297319	0.848187955570279	0.886631006793968
gene-YDR317W	gene-YDR317W	40.6701343097396	0.131552588926069	0.688225853342774	0.191147409367298	0.848410105045528	0.886703745823523
gene-YMR200W	gene-YMR200W	515.001656263895	-0.0846544261392519	0.444632369480125	-0.190391955129654	0.849002001254132	0.887001566537251
gene-YGR057C	gene-YGR057C	326.290577248689	-0.0877244733746113	0.460334934572202	-0.190566621792751	0.848865142850437	0.887001566537251
gene-YKR053C	gene-YKR053C	100.081871351736	-0.0941933532750611	0.495481125195911	-0.190104826370162	0.849226988153044	0.887001566537251
gene-YCL021W-A	gene-YCL021W-A	3.70181641478383	-0.302179776744986	1.59038137574845	-0.190004599747514	0.8493055261149	0.887001566537251
gene-YHL040C	gene-YHL040C	505.6727891644	-0.105522799727588	0.556291614722849	-0.189689718368595	0.849552278085503	0.887099863498553
gene-YGR144W	gene-YGR144W	15.52029593206	0.164968576689443	0.87589722814887	0.188342389252777	0.850608258079642	0.888003246595602
gene-YGR222W	gene-YGR222W	105.996164588208	-0.120567841001677	0.640650357111373	-0.188196009981646	0.850723000179682	0.888003246595602
gene-YKR007W	gene-YKR007W	163.828830629203	0.0925320503306222	0.493367427897589	0.187552005054192	0.851227852871189	0.888211181487854
gene-YBL006C	gene-YBL006C	296.00950305835	-0.080052139563751	0.426685187188521	-0.187614058250355	0.851179205052533	0.888211181487854
gene-YDR066C	gene-YDR066C	76.4064395050322	-0.0992013753242339	0.529675199238955	-0.187287181780019	0.851435472626275	0.888268348035166
gene-YLR331C	gene-YLR331C	2.09699308268541	0.382236748658107	2.04624923120027	0.186798725604846	0.851818446150294	0.888508400758347
gene-YDR488C	gene-YDR488C	10.2516471204578	0.212569270018003	1.1406571737504	0.186356843151296	0.852164933707902	0.888710316653566
gene-YJR102C	gene-YJR102C	91.5616093814125	0.0977182322858737	0.526811203159121	0.1854900421629	0.852844689948237	0.889259658769134
gene-YGL075C	gene-YGL075C	23.6535717710929	0.145723698755609	0.791886542181168	0.184020931021544	0.853997034742129	0.890301482676458
gene-YDL218W	gene-YDL218W	16.9124881688482	-0.164884371774382	0.908364518781358	-0.181517847037429	0.855961125924064	0.89218903584481
gene-YHR015W	gene-YHR015W	13.3661912347919	-0.187534672412081	1.03835453944421	-0.18060755290044	0.856675627024878	0.892773667611367
gene-YDR092W	gene-YDR092W	402.63011557133	0.0767172841782849	0.42536800006549	0.180355090572101	0.856873808654974	0.892820110416405
gene-YNR041C	gene-YNR041C	64.0745028970425	0.104301584533843	0.582085714521778	0.179185954803123	0.857791691688171	0.893616295409867
gene-YNL146W	gene-YNL146W	9.64158490156341	-0.197228698653028	1.10247802653292	-0.17889580917388	0.858019513499009	0.893693443092516
gene-YGL261C	gene-YGL261C	2.71914233384018	-0.338672561745229	1.89852684952634	-0.178387027726115	0.858419036287997	0.893949370884401
gene-YER174C	gene-YER174C	131.321900651554	0.0863688974504715	0.487201915342332	0.177275365163096	0.859292100065313	0.894538005656385
gene-YKL173W	gene-YKL173W	372.249058456414	0.0809622856159415	0.456535829668237	0.177340485356377	0.859240952019493	0.894538005656385
gene-YDL105W	gene-YDL105W	22.8753956381602	-0.14070354792645	0.7947192898322	-0.177048109598748	0.859470600444054	0.894563597740122
gene-RNA170	gene-RNA170	7.17372679801519	-0.209202074155693	1.19606247190083	-0.174908986002395	0.861151149314562	0.896152279286703
gene-YDL107W	gene-YDL107W	67.4806200793363	0.0974158195532147	0.559285078283384	0.174179185778053	0.861724642835031	0.896588547110133
gene-YGL194C	gene-YGL194C	50.0025432127148	0.107142621031007	0.621493268821942	0.172395464932547	0.863126637264574	0.897886525108592
gene-YIL054W	gene-YIL054W	4.18815092045936	-0.259840290279829	1.5130197239477	-0.171736221390338	0.863644908296	0.89826489030357
gene-YDL146W	gene-YDL146W	69.839564661608	0.0912842464679152	0.540034039942247	0.169034245466596	0.865769704974456	0.900313745806323
gene-YKR051W	gene-YKR051W	113.322194391718	-0.0826115713261173	0.489701075911365	-0.168697957570079	0.866034225378594	0.900427713398996
gene-YOL062C	gene-YOL062C	461.643530770223	0.0777893650528052	0.462885454904573	0.168053163538789	0.86654145530284	0.900793943519962
gene-YMR299C	gene-YMR299C	207.495169846757	-0.0754831892162791	0.451262868452515	-0.16727099545134	0.867156824863619	0.901272436714476
gene-YGL100W	gene-YGL100W	486.238102537118	0.0675897331801047	0.409491314409123	0.165057794394574	0.868898492481529	0.902921158287618
gene-YHR073W	gene-YHR073W	394.524328695694	-0.0686756249575348	0.417416547855781	-0.164525401089902	0.869317552022011	0.903195139855547
gene-YIR015W	gene-YIR015W	96.9522661604458	-0.0830795852258708	0.506357262873368	-0.164073059314739	0.869673629931712	0.903403599135498
gene-YBL085W	gene-YBL085W	174.94908012289	0.0746656155135235	0.457275406822753	0.163283689434155	0.870295075499208	0.903887594496319
gene-YKL022C	gene-YKL022C	376.130349249998	-0.0714297272993166	0.439432140923892	-0.162550074623895	0.870872698714533	0.90432591118972
gene-YNL116W	gene-YNL116W	332.688403830292	-0.0779964650509107	0.482600417554148	-0.161617069140143	0.871607414801444	0.904927169493747
gene-YNL042W	gene-YNL042W	196.993599428466	-0.0852008790846061	0.531573949708469	-0.160280388328534	0.872660206991227	0.905858389539742
gene-YBR228W	gene-YBR228W	145.027787268035	-0.0732539143989581	0.461151019792197	-0.15885016243045	0.873786926620807	0.906866003128595
gene-YLR360W	gene-YLR360W	149.017506283887	0.0730880035877731	0.463283742895045	0.15776077772781	0.874645306379757	0.907594808191242
gene-YOR009W	gene-YOR009W	45.5708746642571	-0.102168246187778	0.651214353272374	-0.156888811916351	0.875332477460484	0.908145726347792
gene-YER048W-A	gene-YER048W-A	242.664147712997	0.0675579606954612	0.433150541228573	0.155968778207785	0.876057631382177	0.908735847509051
gene-YOR251C	gene-YOR251C	687.057994269667	-0.0629455269519842	0.405093452009742	-0.155385199735271	0.876517651351278	0.909050783307214
gene-YGL140C	gene-YGL140C	372.905093381373	-0.0647821715962841	0.418931466135501	-0.15463668125452	0.877107750353189	0.909500489750711
gene-YJR014W	gene-YJR014W	843.837718978913	0.0634524522586889	0.411201248283981	0.154309969931968	0.87736533660286	0.909605304376707
gene-YMR061W	gene-YMR061W	665.743648175695	0.0637886170137306	0.41856182885711	0.152399508545503	0.878871844674292	0.911004665818973
gene-YDR137W	gene-YDR137W	165.880241252853	-0.0700999058265533	0.462976181298494	-0.151411473544808	0.879651139227462	0.911487327721521
gene-YDL240W	gene-YDL240W	47.9470347476823	-0.089666921193134	0.592063265911468	-0.151448208925939	0.879622162775378	0.911487327721521
gene-YDR307W	gene-YDR307W	67.5984837462651	0.082052903197518	0.543217553030426	0.151049800839043	0.879936431155337	0.911620416733479
gene-YPR073C	gene-YPR073C	273.080484690033	-0.0758366181375684	0.510992733327323	-0.148410365141123	0.882018920457925	0.913615035769285
gene-YBL038W	gene-YBL038W	386.667170602678	-0.0674036438933147	0.454920674077392	-0.148165708296317	0.882211993885305	0.913652193239735
gene-YML069W	gene-YML069W	180.53639067658	0.0775801488568091	0.525847429589798	0.147533570559292	0.882710884160339	0.913843188232969
gene-YOR213C	gene-YOR213C	177.619682206168	0.06669999886555	0.452099655836809	0.147533841276858	0.882710670496991	0.913843188232969
gene-YBL009W	gene-YBL009W	110.079640684818	0.0833000143567912	0.565508327387501	0.147301127715688	0.882894342400692	0.913850624538329
gene-YNL281W	gene-YNL281W	487.615951138375	0.0616851213161457	0.419267192633977	0.1471260389553	0.883032537406617	0.913850624538329
gene-YGR240C	gene-YGR240C	2825.58256864977	-0.0612024417472448	0.417814730357376	-0.146482249907502	0.883540701294228	0.914213736144215
gene-YIR018W	gene-YIR018W	126.778387592693	-0.0706447004830453	0.487391244863451	-0.144944541428596	0.884754658767329	0.91530688443498
gene-YPR170W-B	gene-YPR170W-B	735.071991935213	0.0589334772269519	0.409767570575993	0.143821721040812	0.885641250284046	0.916061033395778
gene-YOR196C	gene-YOR196C	576.853974025751	-0.0601343511684015	0.421602813281077	-0.142632708497395	0.88658026393637	0.91686912704594
gene-YJR012C	gene-YJR012C	81.2087190622436	0.0742076958615787	0.521074383946278	0.142412864934135	0.886753901210229	0.916885549516785
gene-YOL063C	gene-YOL063C	135.499131829943	-0.0674970655837728	0.480683050981969	-0.140419067087732	0.888328893745523	0.918350681332084
gene-YKR072C	gene-YKR072C	637.819751604793	0.0619556424523227	0.446327646421814	0.138812020606427	0.88959869488156	0.919023771561739
gene-YBR237W	gene-YBR237W	336.665246222513	-0.0617325746859325	0.444776567117387	-0.138794575186421	0.889612480868262	0.919023771561739
gene-YJR068W	gene-YJR068W	316.704524341031	-0.0631553060570684	0.453880961634442	-0.139145087358685	0.889335500184654	0.919023771561739
gene-YHR124W	gene-YHR124W	55.5761280977288	-0.0867195483645825	0.624377446564143	-0.138889623322859	0.889537370880307	0.919023771561739
gene-YOR034C	gene-YOR034C	146.934769204847	0.068615529043473	0.496316954587991	0.138249415840394	0.890043301826446	0.919142087813665
gene-YOR005C	gene-YOR005C	300.973168891077	-0.064712980668822	0.467936733346347	-0.138294295055747	0.890007834075055	0.919142087813665
gene-YJR088C	gene-YJR088C	326.472767289886	0.0604667750156778	0.438103618727998	0.138019346179424	0.890225127834194	0.919166538101321
gene-YGL039W	gene-YGL039W	46.3889976978649	0.0821168479266782	0.596635239844393	0.137633251344816	0.890530274832374	0.919275385036046
gene-YMR059W	gene-YMR059W	73.4067621108978	-0.073443285597727	0.534188489750534	-0.137485713389341	0.890646884572949	0.919275385036046
gene-YBR240C	gene-YBR240C	34.8565979406296	0.0903555857910759	0.663885316061483	0.136101196404091	0.891741281736425	0.919914861457597
gene-YOL027C	gene-YOL027C	851.318815458947	-0.0560839455956595	0.411130008721544	-0.136414137635097	0.891493897935639	0.919914861457597
gene-YHL008C	gene-YHL008C	23.0146226450562	-0.101722786836951	0.74720102230436	-0.136138447085148	0.891711834072826	0.919914861457597
gene-YOR118W	gene-YOR118W	402.609791456244	0.0635869716834301	0.469409541515363	0.135461608807858	0.892246916159305	0.920273128077707
gene-YOR060C	gene-YOR060C	78.5677543222774	0.0716319901262847	0.5300788094657	0.135134604227034	0.892505450888438	0.920376451483961
gene-snR5	gene-snR5	25.6931261609751	-0.10326620277327	0.766198549357658	-0.134777340494632	0.892787922015468	0.920504417731755
gene-YOR232W	gene-YOR232W	552.64170915526	0.0616387505725487	0.461097696311644	0.133678287845725	0.893656974834084	0.921237023365678
gene-YML087C	gene-YML087C	36.6550534926425	0.0872384575359545	0.654324288496082	0.133326026665564	0.893935545041494	0.921249820491219
gene-YNL176C	gene-YNL176C	425.315096507326	-0.0586544532935302	0.440144821317727	-0.133261713992062	0.893986405294301	0.921249820491219
gene-YGL020C	gene-YGL020C	246.619175522089	0.0576122625529539	0.434917312649668	0.132467163015332	0.894614794222976	0.921733945049448
gene-YPR056W	gene-YPR056W	184.791691880541	0.05963947279952	0.457477763706031	0.130365839677934	0.896276991894117	0.923282856591388
gene-YPL153C	gene-YPL153C	9.00633053884745	0.142206989996443	1.10109988148579	0.129149945783804	0.897239001881043	0.924020936069449
gene-YLR004C	gene-YLR004C	46.3941568004682	0.0782723826540101	0.606488174656524	0.129058382215512	0.897311452714379	0.924020936069449
gene-YNL056W	gene-YNL056W	296.103840917854	-0.0548216336478618	0.42568756550553	-0.128783732695499	0.897528777759567	0.92408100200861
gene-YOR137C	gene-YOR137C	71.5884101803459	0.0769822785069558	0.604727905573536	0.127300688123437	0.898702415695139	0.925125476447068
gene-YDR387C	gene-YDR387C	147.413003214497	0.0591928253500461	0.466927703417122	0.126770857494328	0.899121761957231	0.925393249600748
gene-YGL183C	gene-YGL183C	2.66606060405946	0.260143131832183	2.06714631807141	0.125846501313409	0.899853431630164	0.925982320225658
gene-YDR089W	gene-YDR089W	154.592443453517	0.0597932538011248	0.47976197443138	0.124631081635831	0.900815620651367	0.926808353199813
gene-YHR024C	gene-YHR024C	251.099453244327	0.0688253270150502	0.554120365811602	0.124206456325142	0.901151810418303	0.926990145513483
gene-YMR074C	gene-YMR074C	323.570405515087	-0.0587029069752591	0.475574792647581	-0.123435699037901	0.90176208947027	0.927453771722033
gene-YHR116W	gene-YHR116W	40.3444855144899	0.077595681234191	0.630916215759138	0.122988883937347	0.902115900468949	0.927653505577766
gene-YOL033W	gene-YOL033W	49.3800668833396	0.0809380438430952	0.662041385862507	0.122255263147408	0.902696860986756	0.92808670724483
gene-YGL159W	gene-YGL159W	99.6856454457942	0.0599514397885706	0.497507526377642	0.120503583584107	0.904084241043495	0.929326609900856
gene-YJL073W	gene-YJL073W	84.9420072934107	-0.064996299532411	0.540155510337923	-0.120328865092479	0.904222639192935	0.929326609900856
gene-YGR097W	gene-YGR097W	277.055131944936	0.0621579167002141	0.520429230395022	0.119435867683747	0.90493004635615	0.929889220194827
gene-YCR038C	gene-YCR038C	55.502539493119	0.0662126477646181	0.560883438806907	0.118050637946208	0.906027535078168	0.93069415199708
gene-YJR067C	gene-YJR067C	112.124612071195	-0.0626128568794176	0.530424438212913	-0.118042933863248	0.906033639366737	0.93069415199708
gene-YPL083C	gene-YPL083C	154.068012295176	-0.0553099178324129	0.471053992211408	-0.117417363501698	0.906529325162343	0.931038776788043
gene-YGR262C	gene-YGR262C	232.949468631906	-0.0500733765349559	0.439085840885423	-0.114040062038854	0.90920603566925	0.933622876203124
gene-YFL040W	gene-YFL040W	46.3300807231727	0.0658892744948866	0.590198259985229	0.111639221871877	0.911109471839635	0.935412162220801
gene-YNL283C	gene-YNL283C	136.030112447893	-0.0614063498658282	0.555730261559025	-0.110496681777885	0.912015481314626	0.936176965277394
gene-YGR150C	gene-YGR150C	253.859792399153	-0.0473417305350457	0.436244113617057	-0.108521190446602	0.913582272232056	0.937619665585857
gene-YPR064W	gene-YPR064W	4.49662014302923	0.156296718631272	1.45588387370185	0.107355209748878	0.914507186524455	0.938403207641267
gene-YNL158W	gene-YNL158W	167.387712247329	-0.0511418333667564	0.478932611554858	-0.106782942177865	0.914961180261935	0.938703332688855
gene-YGL141W	gene-YGL141W	175.297626436773	-0.0504756396373743	0.479204323521148	-0.105332187461257	0.916112223128981	0.939386775022167
gene-YBR210W	gene-YBR210W	154.477266346201	-0.0532049416863005	0.503218802523268	-0.105729240281797	0.915797179984476	0.939386775022167
gene-YJL118W	gene-YJL118W	29.9446324401052	-0.0727344056004254	0.689556118637802	-0.105480038004898	0.915994908982949	0.939386775022167
gene-snR8	gene-snR8	6.327179681999	0.131553914684796	1.25433673606778	0.104879264795516	0.916471612509884	0.93942795919769
gene-YKL077W	gene-YKL077W	669.437002709451	-0.042809700653719	0.408200631686119	-0.104874165620197	0.916475658749295	0.93942795919769
gene-YMR028W	gene-YMR028W	128.799229147395	0.0501382677665691	0.483204409074956	0.103762024569588	0.917358203745525	0.940166792482629
gene-YKL019W	gene-YKL019W	324.493675373824	-0.0433418189659758	0.421815282944123	-0.102750707995844	0.918160827429076	0.940823471265477
gene-YNL041C	gene-YNL041C	157.846968860812	0.0469420022936635	0.460060951810221	0.102034311125425	0.918729440857101	0.941240174556931
gene-YCR086W	gene-YCR086W	77.609822586862	-0.0574325115872723	0.565266914051808	-0.101602464534141	0.919072223159925	0.941425407297407
gene-YLR457C	gene-YLR457C	62.9617801312016	-0.0572063637004252	0.570365600294299	-0.100297710224648	0.920107975303475	0.942320273561903
gene-YLR138W	gene-YLR138W	474.09797686065	0.0553198043837709	0.554586587834844	0.0997496253916713	0.920543101609479	0.942599807356288
gene-YGR210C	gene-YGR210C	840.944577155399	-0.0400738242050218	0.40443169102015	-0.0990867557978417	0.92106938767763	0.942972570227652
gene-YDL043C	gene-YDL043C	119.273000886164	-0.0485134146369151	0.492802436397932	-0.098443942346383	0.921579783166317	0.943328936203353
gene-YGR028W	gene-YGR028W	387.003480934523	0.0412922745594072	0.426982294852643	0.0967072289816084	0.922958898845618	0.944416882739506
gene-YFL049W	gene-YFL049W	232.982963268866	-0.045194892259378	0.467390433767626	-0.0966962286648934	0.92296763488651	0.944416882739506
gene-YER078W-A	gene-YER078W-A	2.63088629267842	0.184604383797927	1.91732375063092	0.0962823225536011	0.923296350412445	0.94458693691201
gene-YDL012C	gene-YDL012C	104.949818424196	0.0583901750624095	0.612487548496563	0.0953328360808909	0.924050461997169	0.945192060036527
gene-YER185W	gene-YER185W	13.6518705389171	-0.0861583308213855	0.907119573879962	-0.0949801253354795	0.924330613227934	0.945312251289944
gene-YGL178W	gene-YGL178W	438.088011933729	0.0408904999208368	0.434011789270637	0.0942151824713192	0.924938224552533	0.945767234535419
gene-YNL277W-A	gene-YNL277W-A	4.53108859455772	0.135259101047959	1.44716497872007	0.0934648799804345	0.925534249243959	0.945865362961802
gene-YKR029C	gene-YKR029C	214.334286071825	0.0423063708510929	0.453079752887319	0.093375107983725	0.925605565057057	0.945865362961802
gene-YJL083W	gene-YJL083W	131.510253192708	-0.0437360498050396	0.468894056353387	-0.0932749076522254	0.925685165954359	0.945865362961802
gene-YER011W	gene-YER011W	4.45079342112603	-0.138496297800381	1.48063081810681	-0.0935387107351091	0.92547559776866	0.945865362961802
gene-YMR183C	gene-YMR183C	383.010284927402	-0.039095130891367	0.421315789339523	-0.0927929403088704	0.926068059630109	0.946062682161847
gene-YKR015C	gene-YKR015C	60.4915139029309	-0.0616261270701611	0.66535053920201	-0.0926220442296065	0.926203830265126	0.946062682161847
gene-YBR185C	gene-YBR185C	128.409386320838	0.0633433645091759	0.689890839203053	0.0918165032925335	0.926843831718077	0.946383757896251
gene-YOL047C	gene-YOL047C	44.1691443759758	-0.0701756532224768	0.76356449167895	-0.0919053386940143	0.926773249752378	0.946383757896251
gene-YBR012W-B	gene-YBR012W-B	3.02004432908431	-0.160819762886231	1.76867538229963	-0.0909266700354775	0.927550858343398	0.946939327014198
gene-YNL054W	gene-YNL054W	258.454627848871	0.0398422868408214	0.440746581401343	0.0903972680040849	0.927971527623243	0.947202409298611
gene-YAL065C	gene-YAL065C	4.48905291570349	-0.135754792864396	1.54241563831289	-0.0880144038301409	0.929865227970457	0.948968692706637
gene-YHR175W-A	gene-YHR175W-A	16.1086825915388	0.0722639877149087	0.846991129163047	0.0853184705562575	0.932008207692063	0.950824704486469
gene-YHR121W	gene-YHR121W	179.323800210261	-0.046621229717168	0.546460774884813	-0.0853148695384315	0.932011070450691	0.950824704486469
gene-YKL075C	gene-YKL075C	476.817544277005	0.0350000633561267	0.412747421636955	0.0847977758826853	0.932422161761687	0.951077150607042
gene-tS(UGA)E	gene-tS(UGA)E	3.16548536252399	0.141869902469992	1.68599586949423	0.0841460557744727	0.93294030724849	0.951281835314717
gene-YIL010W	gene-YIL010W	145.745828055841	0.0494311491706303	0.588972489202162	0.0839277726496038	0.933113858074536	0.951281835314717
gene-YFL050C	gene-YFL050C	198.45599759964	0.0385313340776117	0.458602663572024	0.084018993211888	0.933041330761837	0.951281835314717
gene-YDL058W	gene-YDL058W	168.940107089922	0.0373800954362378	0.451470420704426	0.0827963333188337	0.934013484706319	0.952031984060527
gene-YIL120W	gene-YIL120W	112.66054948305	-0.0421024038028324	0.525160106741996	-0.0801706056159304	0.93610156821098	0.953993041283924
gene-YOR010C	gene-YOR010C	92.4210741590647	0.0450781068771284	0.569449873362261	0.079160798844276	0.936904724695171	0.95426402643669
gene-YPL094C	gene-YPL094C	639.689953625724	-0.0321689419063803	0.407147384762002	-0.0790105576269012	0.937024225546144	0.95426402643669
gene-YOR221C	gene-YOR221C	216.959616999351	-0.0363174435410429	0.456295187640902	-0.0795919933515148	0.936561763394514	0.95426402643669
gene-YGL017W	gene-YGL017W	114.263777495413	-0.038227583629727	0.482825500815437	-0.0791747402843574	0.936893635839779	0.95426402643669
gene-YCR094W	gene-YCR094W	155.678145335164	-0.0362187414385614	0.459917696226884	-0.0787504845664694	0.937231089255902	0.954307479109198
gene-YGR017W	gene-YGR017W	170.023215414484	0.0389598360334856	0.500639372822127	0.077820159876494	0.937971109816125	0.954893692459506
gene-YHR078W	gene-YHR078W	209.66170910104	0.0368188507486078	0.479373307096078	0.0768062180425671	0.938777704070941	0.95554746340811
gene-YDR503C	gene-YDR503C	20.2051652094196	-0.0614749276273985	0.81926684043053	-0.0750365138604817	0.940185659912285	0.956813002173035
gene-YJR031C	gene-YJR031C	109.305612390699	0.0377417586696653	0.505049499426758	0.0747288309611296	0.940430468012985	0.956894586850748
gene-YOR356W	gene-YOR356W	246.948689654249	0.0353027773372705	0.475254222859244	0.0742818803899952	0.940786094549135	0.957088881764322
gene-YOR028C	gene-YOR028C	183.319713703703	0.0419234078758838	0.583966595060073	0.0717907637706077	0.94276842329816	0.958937710222069
gene-YOR148C	gene-YOR148C	194.186729212633	0.0353186551564622	0.49588369219862	0.0712236673883515	0.943219745395195	0.959228899429024
gene-YDR381W	gene-YDR381W	697.111724803477	0.0303053390118798	0.427163846317848	0.0709454680519238	0.943441156246328	0.959286214153894
gene-YEL047C	gene-YEL047C	171.739698791263	-0.0373370296117267	0.528252039617005	-0.0706803321361465	0.943652174363942	0.959332943397452
gene-YJR090C	gene-YJR090C	371.637689152387	-0.0308777567635725	0.440062518623878	-0.0701667500793535	0.944060938667275	0.959580653293845
gene-YOR181W	gene-YOR181W	137.168177078562	-0.0311852190506549	0.471528287590658	-0.0661364755230281	0.94726917114115	0.962673268521134
gene-YLR352W	gene-YLR352W	102.373195387094	-0.0359392231646726	0.55596000434193	-0.0646435406935659	0.948457816726294	0.963712732659655
gene-YGL125W	gene-YGL125W	294.046529403274	0.0277983389395107	0.435708187922775	0.0638003593001967	0.949129192163396	0.964057823287952
gene-YPR088C	gene-YPR088C	1122.65495444829	-0.0254656597539923	0.398679059247035	-0.0638750874000957	0.949069689134857	0.964057823287952
gene-YOR214C	gene-YOR214C	1.98602050077422	-0.141016474343146	2.21771631199548	-0.0635863449172455	0.949299604915301	0.964062432949106
gene-YOL159C-A	gene-YOL159C-A	68.4802934101297	0.0349848427895695	0.560930206230934	0.0623693329418711	0.950268716165711	0.964372582216713
gene-YDL054C	gene-YDL054C	229.149442186612	0.0308906850744626	0.493766098511977	0.0625613730216703	0.95011578899726	0.964372582216713
gene-YIL106W	gene-YIL106W	331.57477425841	0.0277519520107031	0.442343902087979	0.0627384075596083	0.949974812810934	0.964372582216713
gene-YOL003C	gene-YOL003C	74.4269452502498	-0.0337353038863957	0.537514974743387	-0.0627616075300993	0.949956338320736	0.964372582216713
gene-YDL175C	gene-YDL175C	215.672116755746	0.0281651510602084	0.458438898164099	0.0614370882859217	0.951011115952411	0.964875796098574
gene-YBR218C	gene-YBR218C	783.106757287979	-0.0252363787373494	0.411525150713069	-0.061324025259747	0.951101157416599	0.964875796098574
gene-YKL086W	gene-YKL086W	18.8109584883133	-0.0511599919815921	0.837024086716339	-0.0611212900482873	0.951262613841161	0.964875796098574
gene-YBL003C	gene-YBL003C	838.698089289891	-0.13557960714751	2.2282261844558	-0.0608464293675926	0.951481513507942	0.964929428809659
gene-YLR203C	gene-YLR203C	258.923065308555	0.0361491682667758	0.599231834353057	0.0603258475174356	0.951896116088691	0.965013121700239
gene-YHR087W	gene-YHR087W	2414.13990362959	-0.0290561720833937	0.481453914061292	-0.0603508897420547	0.951876171623459	0.965013121700239
gene-YHR173C	gene-YHR173C	2.44718576466129	-0.123632106485812	2.07521578606777	-0.0595755426090297	0.952493697931309	0.965450535817364
gene-YOR244W	gene-YOR244W	522.562623371957	-0.0261460481324528	0.441801126612714	-0.059180582749787	0.952808275252819	0.96560099315944
gene-YDR047W	gene-YDR047W	462.876088077633	0.0308268275140346	0.527447726459295	0.0584452751763139	0.953393952007136	0.966026089446561
gene-YBR236C	gene-YBR236C	240.397170021729	0.0245389979313638	0.445439166046265	0.0550894483508778	0.956067202376297	0.968397103557169
gene-YOR058C	gene-YOR058C	166.389976173263	-0.0250375366118927	0.452934885028369	-0.0552784460625604	0.95591663345633	0.968397103557169
gene-YGR040W	gene-YGR040W	68.1111238386255	-0.0300358597183954	0.548538924454841	-0.0547561137037743	0.956332764106311	0.968497303534741
gene-YLR310C	gene-YLR310C	568.44032348095	-0.0221215205981304	0.407602066732151	-0.0542723464958954	0.956718181371294	0.968718827548773
gene-YDL141W	gene-YDL141W	132.452373414998	0.0259254191089293	0.488901743851868	0.0530278720314493	0.957709700280183	0.969553871804289
gene-YOR319W	gene-YOR319W	277.396684651258	0.0238454773306952	0.465672598341593	0.0512065288265112	0.9591609494207	0.970684909983129
gene-YLR112W	gene-YLR112W	6.74630926703184	-0.0641033070874363	1.25086676078367	-0.0512471104814355	0.959128612401827	0.970684909983129
gene-YDR458C	gene-YDR458C	397.200073795053	-0.0212077459668457	0.419012367676115	-0.0506136515360297	0.959633384416122	0.970993946766453
